run_id,git_commit,experiment_id,architecture,seed,split,condition,split_csv_sha256,checkpoint_sha256,n_4class,accuracy_4class,macro_f1_4class,majority_floor_4class,n_3class,accuracy_3class,macro_f1_3class,majority_floor_3class,recall_glioma,recall_meningioma,recall_notumor,recall_pituitary,pred_share_glioma,pred_share_meningioma,pred_share_notumor,pred_share_pituitary,max_pred_share,modal_pred_class
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,44,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,22fc6eeb555b797890912acd193dac7ed9ed79a775e3821413c7f75cd21a805f,1053,0.3181386514719848,0.24118214939727206,0.25546058879392214,801,0.1111111111111111,0.18642771425933988,0.3358302122347066,0.17843866171003717,0.15355805243445692,0.9761904761904762,0.0,0.050332383665717,0.050332383665717,0.899335232668566,0.0,0.899335232668566,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,44,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,22fc6eeb555b797890912acd193dac7ed9ed79a775e3821413c7f75cd21a805f,1051,0.9590865842055185,0.9588444311684694,0.2559467174119886,800,0.96625,0.9722863528191114,0.33625,0.9479553903345725,0.9550561797752809,0.9362549800796812,0.9962121212121212,0.24928639391056137,0.25499524262607043,0.23311132254995243,0.2626070409134158,0.2626070409134158,pituitary
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,44,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,22fc6eeb555b797890912acd193dac7ed9ed79a775e3821413c7f75cd21a805f,1051,0.3225499524262607,0.24298542964539788,0.2559467174119886,800,0.1125,0.18505410892117843,0.33625,0.1970260223048327,0.13857677902621723,0.9920318725099602,0.0,0.05994291151284491,0.046622264509990484,0.8934348239771646,0.0,0.8934348239771646,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,45,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,f65ec2aa24723b00651f7337683d434b5dd03965ebc6912164adb932fe5431ca,1053,0.9601139601139601,0.9603312793529188,0.25546058879392214,801,0.9637952559300874,0.965663324530856,0.3358302122347066,0.9516728624535316,0.9550561797752809,0.9484126984126984,0.9849056603773585,0.2564102564102564,0.25925925925925924,0.22981956315289648,0.25451092117758783,0.25925925925925924,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,45,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,f65ec2aa24723b00651f7337683d434b5dd03965ebc6912164adb932fe5431ca,1053,0.3124406457739791,0.22143891773621188,0.25546058879392214,801,0.1111111111111111,0.1647508080492128,0.3358302122347066,0.022304832713754646,0.31086142322097376,0.9523809523809523,0.0,0.008547008547008548,0.10731244064577398,0.8841405508072174,0.0,0.8841405508072174,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,45,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,f65ec2aa24723b00651f7337683d434b5dd03965ebc6912164adb932fe5431ca,1051,0.956232159847764,0.9564200495238833,0.2559467174119886,800,0.965,0.9675105240556249,0.33625,0.9628252788104089,0.9550561797752809,0.9282868525896414,0.9772727272727273,0.26736441484300666,0.25784966698382494,0.22549952426260705,0.24928639391056137,0.26736441484300666,glioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,45,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,f65ec2aa24723b00651f7337683d434b5dd03965ebc6912164adb932fe5431ca,1051,0.3111322549952426,0.2198431910434848,0.2559467174119886,800,0.1075,0.1616153643777953,0.33625,0.022304832713754646,0.299625468164794,0.9601593625498008,0.0,0.010466222645099905,0.09990485252140818,0.8896289248334919,0.0,0.8896289248334919,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,46,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,606d9ef9e91c005f25be53430403b742c73c8890d4b8954bd7585ab187ff5581,1053,0.9582146248812915,0.9585777851056063,0.25546058879392214,801,0.9650436953807741,0.9670570411101785,0.3358302122347066,0.9516728624535316,0.9812734082397003,0.9365079365079365,0.9622641509433962,0.24786324786324787,0.27730294396961064,0.22697056030389365,0.24786324786324787,0.27730294396961064,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,46,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,606d9ef9e91c005f25be53430403b742c73c8890d4b8954bd7585ab187ff5581,1053,0.37132003798670465,0.29614997575071905,0.25546058879392214,801,0.21972534332084895,0.269270331083253,0.3358302122347066,0.10780669144981413,0.550561797752809,0.8531746031746031,0.0,0.03608736942070275,0.23171889838556506,0.7321937321937322,0.0,0.7321937321937322,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,46,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,606d9ef9e91c005f25be53430403b742c73c8890d4b8954bd7585ab187ff5581,1051,0.9524262607040913,0.95290738795432,0.2559467174119886,800,0.96,0.9620094696869202,0.33625,0.9479553903345725,0.9700374531835206,0.9282868525896414,0.9621212121212122,0.25499524262607043,0.2759276879162702,0.22454804947668885,0.2445290199809705,0.2759276879162702,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,46,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,606d9ef9e91c005f25be53430403b742c73c8890d4b8954bd7585ab187ff5581,1051,0.37773549000951473,0.29944376360387226,0.2559467174119886,800,0.21375,0.2625834617360041,0.33625,0.10408921933085502,0.5355805243445693,0.900398406374502,0.0,0.04186489058039962,0.21408182683158897,0.7440532825880114,0.0,0.7440532825880114,notumor
